Booking_ID,Trip_Date,Year,Quarter,Month,Month_Name,Day_Of_Week,Is_Weekend,Carrier,Customer,Vehicle_No,Vehicle_Type_Clean,Vehicle_Category,Origin_City,Origin_State,Destination_City,Destination_State,GPS_Provider,Market_Type,Distance_KM,Planned_Transit_Hours,Actual_Transit_Hours,Delay_Hours,On_Time_Flag,Has_Missing_Distance,Has_Missing_Vehicle_Type
AEIBK2027336,2020-08-26,2020,3,8,August,Wednesday,0,The Gurawalia Transport Co,Continental Automotive Components India,HR55W8287,20 FT SXL Container,Container,Krishnagiri,Tamil Nadu,Gurgaon,Haryana,WABCOTRANS,Regular,2170.0,81.41166666666666,51.282275,-30.129391666666667,1.0,0,0
AEIBK2027412,2020-08-25,2020,3,8,August,Tuesday,0,Vinayakha Transport,Tvs Srichakra Limited,TN15M6052,24 FT SXL Container,Container,Madurai,Tamil Nadu,Mysore,Karnataka,CONSENT TRACK,Regular,525.0,91.29611111111112,62.90581666666667,-28.390294444444443,1.0,0,0
AEIBK2027423,2020-08-25,2020,3,8,August,Tuesday,0,Ekta Transport Company,Ford India Private Limited,HR47D4676,32 FT Single-Axle 7MT - HCV,HCV,Kanchipuram,Tamil Nadu,Ahmedabad,Gujarat,EKTA,Regular,1900.0,98.85194444444444,77.8124075,-21.039536944444443,1.0,0,0
AEIBK2027303,2020-08-25,2020,3,8,August,Tuesday,0,Pranav Transport,Ericsson India Private Limited,MH14GD9841,32 FT Single-Axle 7MT - HCV,HCV,Pune,Maharashtra,Tiruvallur,Tamil Nadu,CONSENT TRACK,Regular,1175.0,-74.22777777777777,66.48574638888888,140.71352416666667,0.0,0,0
AEIBK2027302,2020-08-25,2020,3,8,August,Tuesday,0,East India,Ericsson India Private Limited,UP21BN2181,32 FT Single-Axle 7MT - HCV,HCV,Pune,Maharashtra,Kamrup,Assam,CONSENT TRACK,Regular,2750.0,-51.91138888888889,85.19681666666666,137.10820555555554,0.0,0,0
AEIBK2027287,2020-08-26,2020,3,8,August,Wednesday,0,S.M Express,Ford India Private Limited,HR55W4107,32 FT Single-Axle 7MT - HCV,HCV,Gurgaon,Haryana,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,2425.0,77.82472222222222,67.40502777777778,-10.419694444444445,1.0,0,0
AEIBK2027301,2020-08-25,2020,3,8,August,Tuesday,0,Fortigo Transport Agency Pvt. Ltd.,Ericsson India Private Limited,NL01AD2193,20 FT SXL Container,Container,Pune,Maharashtra,Kamrup,Assam,CONSENT TRACK,Regular,2750.0,-48.077777777777776,96.59760833333334,144.67538611111112,0.0,0,0
AEIBK2027298,2020-08-25,2020,3,8,August,Tuesday,0,R.Sai Logistics India Pvt.Ltd,Ford India Private Limited,NL01Q7112,32 FT Single-Axle 7MT - HCV,HCV,Kanchipuram,Tamil Nadu,Jhajjar,Haryana,CONSENT TRACK,Regular,2455.0,79.37777777777778,110.02423972222222,30.646461944444447,0.0,0,0
AEIBK2027255,2020-08-25,2020,3,8,August,Tuesday,0,Arvinth Transport,Daimler India Commercial Vehicles Pvt Lt,TN88C8143,32 FT Multi-Axle 14MT - HCV,HCV,Pune,Maharashtra,Kanchipuram,Tamil Nadu,VAMOSYS,Regular,1290.0,85.10194444444444,73.721925,-11.380019444444445,1.0,0,0
AEIBK2027263,2020-08-25,2020,3,8,August,Tuesday,0,Ekta Travels,Ford India Private Limited,HR47C5324,32 FT Single-Axle 7MT - HCV,HCV,Ahmedabad,Gujarat,Gurgaon,Haryana,EKTA,Regular,900.0,95.1463888888889,69.56007694444445,-25.586311944444443,1.0,0,0
AEIBK2027295,2020-08-25,2020,3,8,August,Tuesday,0,Vj Logistics,Daimler India Commercial Vehicles Pvt Lt,TN30BD6824,32 FT Multi-Axle 14MT - HCV,HCV,Kanchipuram,Tamil Nadu,Pune,Maharashtra,VAMOSYS,Regular,1200.0,96.01138888888889,86.61862972222222,-9.392759166666666,1.0,0,0
AEIBK2027264,2020-08-25,2020,3,8,August,Tuesday,0,Dheepikaa Roadlines,Daimler India Commercial Vehicles Pvt Lt,TN879750,32 FT Multi-Axle 14MT - HCV,HCV,Pune,Maharashtra,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,1290.0,96.28527777777778,70.67860555555556,-25.606672222222223,1.0,0,0
AEIBK2027205,2020-08-25,2020,3,8,August,Tuesday,0,Unknown,Otis Elevator Company (India) Ltd,PB13BB1943,32 FT Multi-Axle 14MT - HCV,HCV,Bangalore,Karnataka,Gurgaon,Haryana,CONSENT TRACK,Regular,2230.0,82.45777777777778,87.50884361111112,5.051065833333333,0.0,0,0
AEIBK2027178,2020-08-25,2020,3,8,August,Tuesday,0,Friends Transport,Ford India Private Limited,TN54K5040,32 FT Multi-Axle 14MT - HCV,HCV,Ahmedabad,Gujarat,Kanchipuram,Tamil Nadu,GARUDA,Regular,1900.0,82.05805555555555,76.53549527777777,-5.522560277777778,1.0,0,0
AEIBK2027834,2020-08-28,2020,3,8,August,Friday,0,A.V.Transports,Lucas Tvs Ltd,TN70AD0093,1 MT Tata Ace (Closed Body),Other,Krishnagiri,Tamil Nadu,Tiruvallur,Tamil Nadu,CONSENT TRACK,Regular,310.0,84.10277777777777,2.129303611111111,-81.97347416666666,1.0,0,0
AEIBK2027305,2020-08-28,2020,3,8,August,Friday,0,Eastern Transport Agency,Cummins Technologies India Pvt Ltd,MH12LT6840,32 FT Single-Axle 7MT - HCV,HCV,East Singhbhum,Jharkhand,Satara,Maharashtra,NUEVASTECH,Regular,1711.0,-42.080555555555556,4.264560277777778,46.34511583333333,0.0,0,0
AEIBK2027847,2020-08-28,2020,3,8,August,Friday,0,Subham Expressways Llp,Tvs Srichakra Limited,TN40X6070,24 FT SXL Container,Container,Madurai,Tamil Nadu,Mysore,Karnataka,CONSENT TRACK,Regular,525.0,75.99444444444444,6.606601944444445,-69.3878425,1.0,0,0
AEIBK2027794,2020-08-28,2020,3,8,August,Friday,0,Sterling Translogistics Private Limited,Ford India Private Limited,GJ01DY4657,32 FT Single-Axle 7MT - HCV,HCV,Mahesana,Gujarat,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,1900.0,81.67972222222222,32.59142583333333,-49.088296388888885,1.0,0,0
AEIBK2027861,2020-08-28,2020,3,8,August,Friday,0,Renuka Cargo Carriers,Daimler India Commercial Vehicles Pvt Lt,MH12PQ8289,32 FT Multi-Axle 14MT - HCV,HCV,Pune,Maharashtra,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,1290.0,61.7,12.756943611111112,-48.94305638888889,1.0,0,0
AEIBK2027817,2020-08-27,2020,3,8,August,Thursday,0,Sree Sairam Logistics,Tvs Srichakra Limited,TN590117,24 FT SXL Container,Container,Madurai,Tamil Nadu,Mysore,Karnataka,CONSENT TRACK,Regular,525.0,-26.50027777777778,18.05785361111111,44.55813138888889,0.0,0,0
AEIBK2027702,2020-08-27,2020,3,8,August,Thursday,0,Arvind Road Carriers Pvt Ltd,Tvs Srichakra Limited,HR55N0386,32 FT Single-Axle 7MT - HCV,HCV,Madurai,Tamil Nadu,Mysore,Karnataka,CONSENT TRACK,Regular,525.0,-5.448611111111111,19.689808333333332,25.138419444444445,0.0,0,0
AEIBK2027858,2020-08-28,2020,3,8,August,Friday,0,Vikas Logistics Of India,Daimler India Commercial Vehicles Pvt Lt,MH12MV6888,32 FT Single-Axle 7MT - HCV,HCV,Pune,Maharashtra,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,1290.0,99.62305555555555,10.785521388888888,-88.83753416666667,1.0,0,0
AEIBK2027141,2020-08-28,2020,3,8,August,Friday,0,Krc Logistics,Daimler India Commercial Vehicles Pvt Lt,TN14T4848,32 FT Multi-Axle 14MT - HCV,HCV,Pune,Maharashtra,Kanchipuram,Tamil Nadu,KRC LOGISTICS,Regular,1290.0,5.708333333333333,7.424258333333333,1.715925,0.0,0,0
AEIBK2027753,2020-08-28,2020,3,8,August,Friday,0,Pratiksha Freight Carriers,Daimler India Commercial Vehicles Pvt Lt,RJ10GB2085,32 FT Multi-Axle 14MT - HCV,HCV,Pune,Maharashtra,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,1290.0,80.79138888888889,23.894336111111112,-56.89705277777778,1.0,0,0
AEIBK2027845,2020-08-28,2020,3,8,August,Friday,0,Trocko Logi Private Limited,Daimler India Commercial Vehicles Pvt Lt,KA01AE4745,32 FT Multi-Axle 14MT - HCV,HCV,Pune,Maharashtra,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,1290.0,88.42972222222222,20.786011944444443,-67.64371027777777,1.0,0,0
AEIBK2026912,2020-08-21,2020,3,8,August,Friday,0,Amar Jyoti Logistics Pvt. Ltd,Otis Elevator Company (India) Ltd,HR55V0185,32 FT Multi-Axle 14MT - HCV,HCV,Bangalore,Karnataka,Gurgaon,Haryana,CONSENT TRACK,Regular,2230.0,89.60388888888889,160.0022158333333,70.39832694444445,0.0,0,0
AEIBK2026915,2020-08-21,2020,3,8,August,Friday,0,Unknown,Otis Elevator Company (India) Ltd,HR55AA5537,19 FT Open 7MT - MCV,MCV,Bangalore,Karnataka,Gurgaon,Haryana,CONSENT TRACK,Regular,2230.0,89.61138888888888,158.37336472222222,68.76197583333334,0.0,0,0
AEIBK2026995,2020-08-21,2020,3,8,August,Friday,0,Sterling Translogistics Private Limited,Ford India Private Limited,GJ01ET3646,32 FT Single-Axle 7MT - HCV,HCV,Kanchipuram,Tamil Nadu,Ahmedabad,Gujarat,CONSENT TRACK,Regular,1900.0,99.24722222222222,158.91507416666667,59.66785194444444,0.0,0,0
AEIBK2027512,2020-08-26,2020,3,8,August,Wednesday,0,S.M.G Transport,Ashok Leyland Limited,TN97A1924,1.5 MT Pickup (Open Body),LCV,Coimbatore,Tamil Nadu,Tiruvallur,Tamil Nadu,CONSENT TRACK,Regular,530.0,95.05916666666667,40.871602777777774,-54.18756388888889,1.0,0,0
AEIBK2026657,2020-08-20,2020,3,8,August,Thursday,0,Ctc Translogistic Pvt Ltd,Jay Bharat Maruti Limited,HR47C3126,32 FT Single-Axle 7MT - HCV,HCV,Gurgaon,Haryana,Ahmedabad,Gujarat,CONSENT TRACK,Regular,950.0,99.37472222222222,191.17682694444446,91.80210472222223,0.0,0,0
AEIBK2027091,2020-08-23,2020,3,8,August,Sunday,1,Sree Sairam Logistics,Tvs Srichakra Limited,TN59CE2657,24 FT SXL Container,Container,Madurai,Tamil Nadu,Mysore,Karnataka,CONSENT TRACK,Regular,525.0,90.68444444444444,119.13333527777777,28.448890833333333,0.0,0,0
AEIBK2027042,2020-08-24,2020,3,8,August,Monday,0,R.Sai Logistics India Pvt.Ltd,Daimler India Commercial Vehicles Pvt Lt,HR55AG7155,32 FT Multi-Axle MXL 18MT,Other,Gurgaon,Haryana,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,2400.0,56.33555555555556,94.21025194444445,37.87469638888889,0.0,0,0
AEIBK2027132,2020-08-24,2020,3,8,August,Monday,0,Unknown,Ericsson India Private Limited,MH14GD0443,20 FT SXL Container,Container,Pune,Maharashtra,Gurgaon,Haryana,CONSENT TRACK,Regular,1400.0,93.35,95.67067138888889,2.3206713888888886,0.0,0,0
AEIBK2027137,2020-08-24,2020,3,8,August,Monday,0,Ekta Transport Company,Ford India Private Limited,HR47C3794,32 FT Multi-Axle 14MT - HCV,HCV,Kanchipuram,Tamil Nadu,Gurgaon,Haryana,EKTA,Regular,2240.0,90.28027777777778,92.9147575,2.6344797222222223,0.0,0,0
AEIBK2027139,2020-08-24,2020,3,8,August,Monday,0,Imprints Infrastucture And Logistics Ltd.,Ericsson India Private Limited,NL01AD5142,32 FT Single-Axle 7MT - HCV,HCV,Pune,Maharashtra,Tiruvallur,Tamil Nadu,CONSENT TRACK,Regular,1275.0,88.96666666666667,91.6862675,2.7196008333333332,0.0,0,0
AEIBK2027112,2020-08-25,2020,3,8,August,Tuesday,0,Sri Chakra Logistics,Ford India Private Limited,TN56K7624,32 FT Multi-Axle 14MT - HCV,HCV,Ahmedabad,Gujarat,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,1900.0,77.51638888888888,107.6861925,30.169803611111114,0.0,0,0
AEIBK2026405,2020-08-18,2020,3,8,August,Tuesday,0,Unknown,Otis Elevator Company (India) Ltd,RJ14GG4465,22 FT Taurus Open 16MT - HCV,HCV,Bangalore,Karnataka,Gurgaon,Haryana,CONSENT TRACK,Regular,2230.0,89.55888888888889,230.0997,140.5408111111111,0.0,0,0
AEIBK2027111,2020-08-24,2020,3,8,August,Monday,0,Sterling Translogistics Private Limited,Ford India Private Limited,GJ01ET3652,32 FT Single-Axle 7MT - HCV,HCV,Ahmedabad,Gujarat,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,1900.0,96.32777777777778,105.5892,9.261422222222222,0.0,0,0
AEIBK2027033,2020-08-24,2020,3,8,August,Monday,0,Mc Road Lines,Tvs Srichakra Limited,TN58AQ5862,24 FT SXL Container,Container,Madurai,Tamil Nadu,Mysore,Karnataka,CONSENT TRACK,Regular,525.0,56.749722222222225,98.88521111111112,42.135488888888894,0.0,0,0
AEIBK2026879,2020-08-21,2020,3,8,August,Friday,0,Mahaveera Transport Pvt. Ltd.,Ericsson India Private Limited,HR55Y2844,32 FT Single-Axle 7MT - HCV,HCV,Pune,Maharashtra,Gurgaon,Haryana,CONSENT TRACK,Regular,1400.0,97.42861111111111,166.58602972222224,69.15741861111111,0.0,0,0
AEIBK2026902,2020-08-24,2020,3,8,August,Monday,0,Quick Digital Technologies Pvt Ltd,Daimler India Commercial Vehicles Pvt Lt,KA591725,32 FT Multi-Axle 14MT - HCV,HCV,Pune,Maharashtra,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,1290.0,35.160833333333336,98.92106944444444,63.76023611111111,0.0,0,0
AEIBK2027162,2020-08-24,2020,3,8,August,Monday,0,Vj Logistics,Daimler India Commercial Vehicles Pvt Lt,TN30BK2047,32 FT Multi-Axle 14MT - HCV,HCV,Pune,Maharashtra,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,1290.0,98.86194444444445,100.95824722222223,2.096302777777778,0.0,0,0
AEIBK2027159,2020-08-24,2020,3,8,August,Monday,0,R.Sai Logistics India Pvt.Ltd,Daimler India Commercial Vehicles Pvt Lt,HR55AH0825,32 FT Multi-Axle MXL 18MT,Other,Gurgaon,Haryana,Kanchipuram,Tamil Nadu,SAILOGISTICS,Regular,2400.0,98.3638888888889,121.18824916666667,22.824360277777778,0.0,0,0
AEIBK2026540,2020-08-20,2020,3,8,August,Thursday,0,Unknown,Otis Elevator Company (India) Ltd,UP14JT3924,19 FT Open 7MT - MCV,MCV,Bangalore,Karnataka,Gurgaon,Haryana,CONSENT TRACK,Regular,2230.0,72.29694444444445,188.9992536111111,116.70230916666668,0.0,0,0
AEIBK2026551,2020-08-20,2020,3,8,August,Thursday,0,Unknown,Otis Elevator Company (India) Ltd,WB03D0512,32 FT Multi-Axle 14MT - HCV,HCV,Bangalore,Karnataka,Gurgaon,Haryana,CONSENT TRACK,Regular,2230.0,66.20777777777778,183.75484527777778,117.54706750000001,0.0,0,0
AEIBK2026515,2020-08-19,2020,3,8,August,Wednesday,0,Munjal Transport,Ericsson India Private Limited,UP21BN3941,32 FT Single-Axle 7MT - HCV,HCV,Pune,Maharashtra,Kamrup,Assam,CONSENT TRACK,Regular,2750.0,87.8386111111111,205.28084805555554,117.44223694444445,0.0,0,0
AEIBK2026516,2020-08-19,2020,3,8,August,Wednesday,0,Fortigo Transport Agency Pvt. Ltd.,Ericsson India Private Limited,NL01AD2195,20 FT SXL Container,Container,Pune,Maharashtra,Kamrup,Assam,CONSENT TRACK,Regular,2750.0,88.08888888888889,210.95143694444442,122.86254805555556,0.0,0,0
AEIBK2025861,2020-08-13,2020,3,8,August,Thursday,0,Fortigo Transport Agency Pvt. Ltd.,Ericsson India Private Limited,MH14FT3788,20 FT SXL Container,Container,Pune,Maharashtra,Kamrup,Assam,CONSENT TRACK,Regular,2750.0,100.0,367.0577241666667,267.0577241666667,0.0,0,0
AEIBK2025610,2020-08-11,2020,3,8,August,Tuesday,0,Unknown,Otis Elevator Company (India) Ltd,HR69A9798,19 FT Open 7MT - MCV,MCV,Bangalore,Karnataka,Gurgaon,Haryana,CONSENT TRACK,Regular,2230.0,100.0,408.86657694444443,308.86657694444443,0.0,0,0
AEIBK2026707,2020-08-21,2020,3,8,August,Friday,0,Shri Ganesh Traders And Transporter,Larsen & Toubro Limited,NL01G2739,40 FT 3XL Trailer 35MT,Trailer,Bokaro,Jharkhand,Ranchi,Jharkhand,CONSENT TRACK,Regular,148.0,12.986944444444445,166.45705555555557,153.47011111111112,0.0,0,0
AEIBK2026963,2020-08-25,2020,3,8,August,Tuesday,0,A P R Trailler Service,Larsen & Toubro Limited,UP17T8237,40 FT 3XL Trailer 35MT,Trailer,Ghaziabad,Uttar Pradesh,Yamuna Nagar,Haryana,CONSENT TRACK,Regular,205.0,-48.785,72.92186194444444,121.70686194444444,0.0,0,0
AEIBK2026767,2020-08-25,2020,3,8,August,Tuesday,0,A P R Trailler Service,Larsen & Toubro Limited,UP17AT0282,40 FT 3XL Trailer 35MT,Trailer,Ghaziabad,Uttar Pradesh,Muzaffarnagar,Uttar Pradesh,CONSENT TRACK,Regular,84.9,-82.70861111111111,72.397375,155.10598611111112,0.0,0,0
AEIBK2027060,2020-08-25,2020,3,8,August,Tuesday,0,A P R Trailler Service,Larsen & Toubro Limited,UP78FN4706,40 FT 3XL Trailer 35MT,Trailer,Ghaziabad,Uttar Pradesh,Meerut,Uttar Pradesh,CONSENT TRACK,Regular,50.0,-38.39416666666666,67.9182,106.31236666666668,0.0,0,0
AEIBK2026968,2020-08-25,2020,3,8,August,Tuesday,0,A P R Trailler Service,Larsen & Toubro Limited,UP17AT4210,40 FT 3XL Trailer 35MT,Trailer,Ghaziabad,Uttar Pradesh,Meerut,Uttar Pradesh,CONSENT TRACK,Regular,50.0,-64.45777777777778,69.377175,133.83495277777777,0.0,0,0
AEIBK2027053,2020-08-25,2020,3,8,August,Tuesday,0,A P R Trailler Service,Larsen & Toubro Limited,UP17T8250,40 FT 3XL Trailer 35MT,Trailer,Ghaziabad,Uttar Pradesh,Meerut,Uttar Pradesh,CONSENT TRACK,Regular,50.0,-38.795833333333334,71.39841944444444,110.19425277777778,0.0,0,0
AEIBK2027055,2020-08-25,2020,3,8,August,Tuesday,0,A P R Trailler Service,Larsen & Toubro Limited,UP17AT4570,40 FT 3XL Trailer 35MT,Trailer,Ghaziabad,Uttar Pradesh,Meerut,Uttar Pradesh,CONSENT TRACK,Regular,50.0,-38.77722222222222,68.11484444444444,106.89206666666666,0.0,0,0
AEIBK2026972,2020-08-25,2020,3,8,August,Tuesday,0,Shri Ganesh Traders And Transporter,Larsen & Toubro Limited,NL01D5437,40 FT 3XL Trailer 35MT,Trailer,Bokaro,Jharkhand,Bokaro,Jharkhand,CONSENT TRACK,Regular,30.0,-69.7136111111111,65.12332027777778,134.83693138888887,0.0,0,0
AEIBK2027226,2020-08-25,2020,3,8,August,Tuesday,0,As Logistics,Larsen & Toubro Limited,NL01AD2984,40 FT Flat Bed Multi-Axle 27MT - Trailer,Trailer,Kamrup,Assam,East Khasi Hills,Meghalaya,CONSENT TRACK,Regular,109.0,8.40638888888889,66.24546861111111,57.83907972222222,0.0,0,0
AEIBK2027043,2020-08-25,2020,3,8,August,Tuesday,0,Sunita Carriers Private Limited,Larsen & Toubro Limited,WB11E3852,40 FT 3XL Trailer 35MT,Trailer,Howrah,West Bengal,Bankura,West Bengal,CONSENT TRACK,Regular,235.0,-26.386944444444445,66.35557777777777,92.74252222222222,0.0,0,0
AEIBK2027044,2020-08-25,2020,3,8,August,Tuesday,0,Sengar Road Lines,Larsen & Toubro Limited,WB11C1752,40 FT 3XL Trailer 35MT,Trailer,Howrah,West Bengal,Bankura,West Bengal,CONSENT TRACK,Regular,240.0,-25.858888888888888,68.4761675,94.33505638888889,0.0,0,0
AEIBK2027223,2020-08-25,2020,3,8,August,Tuesday,0,Shri Ganesh Traders And Transporter,Larsen & Toubro Limited,NL01D4532,40 FT 3XL Trailer 35MT,Trailer,Bokaro,Jharkhand,Pakur,Jharkhand,CONSENT TRACK,Regular,362.0,32.76444444444444,66.463225,33.69878055555556,0.0,0,0
AEIBK2027469,2020-08-26,2020,3,8,August,Wednesday,0,Oms Logistics Pvt Ltd,Daimler India Commercial Vehicles Pvt Lt,MH14GD9464,32 FT Multi-Axle 14MT - HCV,HCV,Pune,Maharashtra,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,1290.0,95.79611111111112,44.535383333333336,-51.260727777777774,1.0,0,0
VCV00014153/082021,2020-08-27,2020,3,8,August,Thursday,0,Vj Logistics,Daimler India Commercial Vehicles Pvt Lt,TN30BC9320,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,29.0,100.011825,20.879317500000003,-79.1325075,1.0,0,1
VCV00014063/082021,2020-08-27,2020,3,8,August,Thursday,0,Vj Logistics,Daimler India Commercial Vehicles Pvt Lt,TN30BB1036,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,21.0,100.01578694444444,21.19945638888889,-78.81633055555555,1.0,0,1
VCV00014741/082021,2020-08-28,2020,3,8,August,Friday,0,Namakkal Sri Anjinaya Transport,Daimler India Commercial Vehicles Pvt Lt,TN88D4134,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,20.0,100.01097861111111,10.996883333333333,-89.01409527777778,1.0,0,1
AEIBK2027446,2020-08-26,2020,3,8,August,Wednesday,0,Sterling Translogistics Private Limited,Ford India Private Limited,GJ01DZ8943,32 FT Single-Axle 7MT - HCV,HCV,Ahmedabad,Gujarat,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,1900.0,94.33555555555556,63.57810361111111,-30.757451944444444,1.0,0,0
AEIBK2027346,2020-08-26,2020,3,8,August,Wednesday,0,Gayathri Transport,Ashok Leyland Limited,TN24R6979,19 FT OPEN BODY 8 MT,Other,Coimbatore,Tamil Nadu,Krishnagiri,Tamil Nadu,CONSENT TRACK,Regular,400.0,79.7925,47.784416666666665,-32.00808333333333,1.0,0,0
VCV00014935/082021,2020-08-28,2020,3,8,August,Friday,0,Virs Tempo Service,Hero Motocorp Ltd,HR55AA5092,,Unknown,ALWAR,RAJASTHAN,ALWAR,RAJASTHAN,VIRSTEMPO,Regular,242.0,103.27221111111112,4.043427777777778,-99.22878333333333,1.0,0,1
VCV00014113/082021,2020-08-27,2020,3,8,August,Thursday,0,Arvinth Transport,Daimler India Commercial Vehicles Pvt Lt,TN28AQ0975,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,21.0,100.011325,20.00659361111111,-80.00473138888889,1.0,0,1
VCV00013971/082021,2020-08-27,2020,3,8,August,Thursday,0,Eswar Transport,Daimler India Commercial Vehicles Pvt Lt,TN887661,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,3.0,100.00918611111112,21.861055555555556,-78.14813055555555,1.0,0,1
AEIBK2027316,2020-08-27,2020,3,8,August,Thursday,0,Arvinth Transport,Lucas Tvs Ltd,TN88C8141,32 FT Multi-Axle 14MT - HCV,HCV,Tiruvallur,Tamil Nadu,Pune,Maharashtra,VAMOSYS,Regular,1199.0,48.31333333333333,17.746849166666667,-30.566484166666665,1.0,0,0
AEIBK2027297,2020-08-26,2020,3,8,August,Wednesday,0,Pratiksha Freight Carriers,Daimler India Commercial Vehicles Pvt Lt,MH12LT3088,32 FT Multi-Axle 14MT - HCV,HCV,Pune,Maharashtra,Kanchipuram,Tamil Nadu,NUEVASTECH,Regular,1290.0,80.61583333333333,51.314188055555555,-29.301645277777776,1.0,0,0
MVCV0001571/082021,2020-08-26,2020,3,8,August,Wednesday,0,Annai Velankanni Transport,Ashok Leyland Limited,TN21R2077,,Unknown,CHENNAI,TAMIL NADU,HOSUR,KARNATAKA,CONSENT TRACK,Market,310.0,100.0,47.302675,-52.697325,1.0,0,1
VCV00013034/082021,2020-08-26,2020,3,8,August,Wednesday,0,Vinayaka Roadlines,Ashok Leyland Limited,TN23AZ8289,,Unknown,CHENNAI,TAMIL NADU,HOSUR,KARNATAKA,CONSENT TRACK,Regular,310.0,100.04215555555555,46.79644805555555,-53.245707499999995,1.0,0,1
MVCV0001604/082021,2020-08-26,2020,3,8,August,Wednesday,0,Vinayaka Roadlines,Ashok Leyland Limited,TN41AH2583,,Unknown,CHENNAI,TAMIL NADU,HOSUR,KARNATAKA,CONSENT TRACK,Market,310.0,100.0,43.204550000000005,-56.795449999999995,1.0,0,1
VCV00013841/082021,2020-08-27,2020,3,8,August,Thursday,0,Susee Transporter,Daimler India Commercial Vehicles Pvt Lt,TN12C9762,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,15.0,100.01514805555556,24.0755925,-75.93955555555556,1.0,0,1
VCV00014096/082021,2020-08-27,2020,3,8,August,Thursday,0,Archana Transport,Daimler India Commercial Vehicles Pvt Lt,TN73AC6411,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,69.0,100.02700083333333,18.940521388888886,-81.08647944444445,1.0,0,1
VCV00013818/082021,2020-08-27,2020,3,8,August,Thursday,0,Amal Transport & Travels,Tractors & Farm Equipment Limited,TN18s3838,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,20.0,100.01556944444444,24.463002777777778,-75.55256666666666,1.0,0,1
VCV00013819/082021,2020-08-27,2020,3,8,August,Thursday,0,Amal Transport & Travels,Tractors & Farm Equipment Limited,TN18m5881,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,20.0,100.02065833333333,24.3249825,-75.69567583333334,1.0,0,1
VCV00014017/082021,2020-08-27,2020,3,8,August,Thursday,0,Susee Transporter,Daimler India Commercial Vehicles Pvt Lt,TN85B1588,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,20.0,100.01291944444445,20.21572972222222,-79.79718972222221,1.0,0,1
AEIBK2027791,2020-08-27,2020,3,8,August,Thursday,0,Efc Infrastructures Private Limited,Ford India Private Limited,PB13BB1658,20 FT SXL Container,Container,Mahesana,Gujarat,Kanchipuram,Tamil Nadu,CONSENT TRACK,Regular,1900.0,99.255,17.599258333333335,-81.65574166666666,1.0,0,0
AEIBK2027402,2020-08-26,2020,3,8,August,Wednesday,0,Krc Logistics,Daimler India Commercial Vehicles Pvt Lt,TN14T6171,32 FT Multi-Axle 14MT - HCV,HCV,Pune,Maharashtra,Kanchipuram,Tamil Nadu,KRC LOGISTICS,Regular,1290.0,86.69305555555556,46.663555555555554,-40.029500000000006,1.0,0,0
VCV00014735/082021,2020-08-27,2020,3,8,August,Thursday,0,Namakkal Sri Anjinaya Transport,Daimler India Commercial Vehicles Pvt Lt,TN88D4133,,Unknown,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,VAMOSYS,Regular,20.0,100.01136861111112,6.921446388888889,-93.08992222222221,1.0,0,1
VCV00014755/082021,2020-08-28,2020,3,8,August,Friday,0,Sr Transports,Lucas Tvs Ltd,TN13Q4639,,Unknown,PONDY,PONDICHERRY,CHENNAI,TAMIL NADU,VAMOSYS,Regular,175.0,100.13840277777778,2.441791666666667,-97.69661111111111,1.0,0,1
